OrderID,Price,Quantity,ProductID,CustomerID
O3105,953,6,17-01-2019,I37,C37
O3106,1017,5,20-01-2019,I148,C90
O3107,1088,2,23-01-2019,I61,C9
O3108,999,6,26-01-2019,I37,C197
O3109,800,6,24-01-2019,I61,C103
O311,438,9,23-07-2018,I125,C5
O3110,1067,1,02-02-2019,I37,C148
O3111,989,3,09-02-2019,I37,C88
O3112,1022,4,12-02-2019,I148,C138
O3113,1104,7,17-02-2019,I37,C184
O3114,1011,9,21-02-2019,I61,C134
O3115,1018,10,28-02-2019,I61,C142
O3116,1078,8,03-03-2019,I61,C133
O3117,1051,4,09-03-2019,I61,C55
O3118,1145,10,11-03-2019,I148,C171
O3119,1071,4,14-03-2019,I61,C121
O312,469,4,25-07-2018,I125,C144
O3120,1028,10,17-03-2019,I148,C139
O3121,1064,8,21-03-2019,I61,C30
O3122,1138,7,23-03-2019,I37,C189
O3123,1014,4,27-03-2019,I61,C35
O3124,737,1,03-04-2019,I148,C55
O3125,1050,8,07-04-2019,I37,C56
O3126,1100,2,11-04-2019,I37,C119
O3127,1168,9,17-04-2019,I37,C149
O3128,1176,2,20-04-2019,I148,C169
O3129,1084,8,25-04-2019,I148,C72
O313,473,2,04-08-2018,I163,C163
O3130,1127,4,03-05-2019,I37,C147
O3131,1151,1,09-05-2019,I148,C45
O3132,1208,3,15-05-2019,I61,C8
O3133,1184,7,20-05-2019,I148,C122
O3134,1157,1,22-05-2019,I61,C76
O3135,1197,5,24-05-2019,I61,C106
O3136,1226,9,28-05-2019,I148,C142
O3137,1121,2,07-06-2019,I61,C88
O3138,1224,6,14-06-2019,I148,C19
O3139,1202,6,17-06-2019,I61,C42
O314,443,8,06-08-2018,I125,C131
O3140,1110,6,22-06-2019,I148,C18
O3141,1239,5,25-06-2019,I37,C14
O3142,743,3,27-06-2019,I37,C121
O3143,1248,2,01-07-2019,I148,C130
O3144,1237,2,04-07-2019,I148,C81
O3145,1135,1,09-07-2019,I148,C119
O3146,1175,8,12-07-2019,I61,C65
O3147,1261,5,18-07-2019,I61,C44
O3148,1242,3,25-07-2019,I37,C152
O3149,1226,1,01-08-2019,I148,C143
O315,445,9,12-08-2018,I163,C177
O3150,1240,9,04-08-2019,I148,C19
O3151,1157,7,08-08-2019,I61,C135
O3152,1159,7,11-08-2019,I37,C108
O3153,1136,4,17-08-2019,I148,C161
O3154,1232,3,19-08-2019,I37,C59
O3155,1235,1,25-08-2019,I37,C198
O3156,1163,1,28-08-2019,I37,C166
O3157,1207,3,06-09-2019,I61,C2
O3158,1158,3,11-09-2019,I148,C126
O3159,1280,9,18-09-2019,I148,C38
O316,494,3,15-08-2018,I163,C20
O3160,1215,8,21-09-2019,I37,C88
O3161,1303,6,25-09-2019,I37,C7
O3162,1351,10,01-10-2019,I37,C50
O3163,1207,8,04-10-2019,I61,C133
O3164,1273,10,10-10-2019,I37,C74
O3165,1349,5,17-10-2019,I37,C43
O3166,1242,7,23-10-2019,I37,C101
O3167,1207,1,02-11-2019,I148,C4
O3168,1311,5,06-11-2019,I148,C200
O3169,1258,5,13-11-2019,I37,C142
O317,282,1,14-08-2018,I125,C66
O3170,1312,1,15-11-2019,I37,C182
O3171,781,8,13-11-2019,I148,C143
O3172,1377,10,23-11-2019,I37,C110
O3173,1315,6,02-12-2019,I148,C155
O3174,1290,3,07-12-2019,I148,C99
O3175,1264,1,11-12-2019,I148,C177
O3176,1249,2,16-12-2019,I148,C29
O3177,1006,5,18-12-2019,I61,C153
O3178,1274,9,24-12-2019,I61,C17
O3179,954,6,26-12-2019,I37,C172
O318,446,4,20-08-2018,I125,C27
O3180,1358,1,06-01-2020,I148,C65
O3181,1392,1,11-01-2020,I61,C8
O3182,1285,5,16-01-2020,I61,C166
O3183,1408,9,18-01-2020,I37,C182
O3184,1286,2,21-01-2020,I37,C80
O3185,1463,1,27-01-2020,I61,C119
O3186,889,7,01-02-2020,I61,C194
O3187,1367,3,05-02-2020,I37,C19
O3188,1324,3,09-02-2020,I148,C180
O3189,1314,1,12-02-2020,I37,C162
O319,436,10,26-08-2018,I163,C174
O3190,1009,8,13-02-2020,I37,C74
O3191,1378,1,18-02-2020,I61,C40
O3192,1372,6,25-02-2020,I61,C190
O3193,1413,10,01-03-2020,I37,C57
O3194,1494,2,05-03-2020,I61,C65
O3195,1319,9,12-03-2020,I37,C80
O3196,1357,2,14-03-2020,I37,C21
O3197,1084,8,12-03-2020,I148,C18
O3198,1470,9,17-03-2020,I37,C2
O3199,1377,9,22-03-2020,I37,C190
O320,304,10,24-08-2018,I125,C35
O3200,1510,1,25-03-2020,I37,C125
O3201,1360,10,28-03-2020,I61,C53
O3202,244,7,01-01-2017,I121,C37
O3203,247,10,04-01-2017,I121,C25
O3204,247,3,06-01-2017,I122,C166
O3205,252,7,12-01-2017,I122,C35
O3206,253,7,14-01-2017,I149,C108
O3207,257,1,15-01-2017,I122,C155
O3208,259,4,21-01-2017,I149,C75
O3209,263,8,25-01-2017,I122,C125
O321,425,6,03-09-2018,I125,C143
O3210,271,3,01-02-2017,I122,C78
O3211,264,5,04-02-2017,I122,C151
O3212,276,4,11-02-2017,I149,C90
O3213,277,7,13-02-2017,I121,C93
O3214,282,8,19-02-2017,I121,C181
O3215,283,1,21-02-2017,I121,C105
O3216,281,9,25-02-2017,I149,C146
O3217,285,10,03-03-2017,I121,C172
O3218,299,8,10-03-2017,I121,C158
O3219,292,7,12-03-2017,I122,C97
O322,459,6,05-09-2018,I163,C150
O3220,299,1,19-03-2017,I121,C119
O3221,306,7,25-03-2017,I149,C26
O3222,310,1,02-04-2017,I121,C119
O3223,312,3,05-04-2017,I122,C60
O3224,314,6,08-04-2017,I121,C154
O3225,318,9,14-04-2017,I149,C10
O3226,316,5,21-04-2017,I149,C60
O3227,334,9,25-04-2017,I121,C143
O3228,335,8,04-05-2017,I122,C29
O3229,342,4,10-05-2017,I121,C21
O323,431,8,11-09-2018,I125,C129
O3230,331,8,13-05-2017,I122,C65
O3231,336,6,19-05-2017,I121,C76
O3232,338,3,23-05-2017,I121,C84
O3233,361,2,25-05-2017,I122,C50
O3234,353,9,04-06-2017,I149,C25
O3235,348,6,11-06-2017,I122,C44
O3236,342,7,16-06-2017,I149,C1
O3237,378,1,22-06-2017,I122,C62
O3238,370,3,26-06-2017,I122,C35
O3239,380,3,26-06-2017,I121,C19
O324,534,5,17-09-2018,I163,C103
O3240,385,4,07-07-2017,I149,C11
O3241,405,10,11-07-2017,I121,C131
O3242,360,6,15-07-2017,I149,C154
O3243,385,3,21-07-2017,I121,C102
O3244,388,1,24-07-2017,I122,C74
O3245,388,1,02-08-2017,I149,C135
O3246,384,10,07-08-2017,I121,C34
O3247,410,6,11-08-2017,I121,C52
O3248,379,1,16-08-2017,I122,C35
O3249,399,7,18-08-2017,I149,C110
O325,510,7,23-09-2018,I163,C72
O3250,405,4,23-08-2017,I149,C60
O3251,404,10,28-08-2017,I122,C99
O3252,393,9,02-09-2017,I122,C71
O3253,438,5,03-09-2017,I149,C115
O3254,393,2,11-09-2017,I122,C77
O3255,400,1,17-09-2017,I121,C175
O3256,402,4,23-09-2017,I149,C12
O3257,412,10,01-10-2017,I122,C20
O3258,451,6,03-10-2017,I149,C169
O3259,432,10,06-10-2017,I122,C110
O326,508,1,01-10-2018,I163,C196
O3260,427,7,11-10-2017,I149,C160
O3261,422,2,17-10-2017,I149,C157
O3262,442,6,19-10-2017,I149,C193
O3263,432,2,21-10-2017,I121,C174
O3264,457,7,27-10-2017,I149,C193
O3265,471,3,01-11-2017,I149,C197
O3266,443,9,05-11-2017,I149,C22
O3267,429,2,07-11-2017,I149,C79
O3268,476,3,14-11-2017,I149,C57
O3269,491,9,21-11-2017,I149,C22
O327,517,3,08-10-2018,I125,C32
O3270,467,5,24-11-2017,I122,C36
O3271,448,10,03-12-2017,I122,C7
O3272,467,6,09-12-2017,I149,C90
O3273,495,10,13-12-2017,I149,C81
O3274,503,2,16-12-2017,I121,C137
O3275,470,2,20-12-2017,I122,C21
O3276,512,4,20-12-2017,I149,C119
O3277,495,6,25-12-2017,I149,C54
O3278,504,9,28-12-2017,I122,C131
O3279,560,9,27-12-2017,I122,C179
O328,494,1,11-10-2018,I125,C52
O3280,464,2,08-01-2018,I121,C86
O3281,490,8,12-01-2018,I149,C181
O3282,472,5,15-01-2018,I121,C142
O3283,501,5,19-01-2018,I149,C92
O3284,480,9,22-01-2018,I121,C122
O3285,478,7,25-01-2018,I122,C132
O3286,551,8,04-02-2018,I122,C158
O3287,499,6,10-02-2018,I121,C68
O3288,506,8,15-02-2018,I121,C121
O3289,519,6,22-02-2018,I149,C20
O329,559,7,15-10-2018,I163,C157
O3290,502,8,28-02-2018,I122,C97
O3291,559,4,03-03-2018,I122,C149
O3292,553,1,09-03-2018,I149,C171
O3293,556,8,16-03-2018,I149,C191
O3294,563,1,21-03-2018,I121,C178
O3295,544,5,26-03-2018,I149,C17
O3296,515,2,04-04-2018,I121,C62
O3297,553,10,06-04-2018,I149,C34
O3298,566,8,11-04-2018,I149,C176
O3299,555,8,15-04-2018,I121,C161
O330,471,6,20-10-2018,I125,C134
O3300,578,8,18-04-2018,I121,C161
O3301,555,3,17-04-2018,I149,C120
O3302,575,5,25-04-2018,I121,C127
O3303,529,8,28-04-2018,I149,C89
O3304,562,1,06-05-2018,I122,C155
O3305,554,2,13-05-2018,I121,C194
O3306,585,10,20-05-2018,I122,C42
O3307,596,2,23-05-2018,I122,C178
O3308,604,3,26-05-2018,I149,C111
O3309,638,9,03-06-2018,I121,C63
O331,555,3,27-10-2018,I163,C165
O3310,564,10,09-06-2018,I121,C12
O3311,633,2,11-06-2018,I121,C63
O3312,635,6,11-06-2018,I149,C154
O3313,651,4,19-06-2018,I122,C162
O3314,625,9,21-06-2018,I149,C60
O3315,567,8,26-06-2018,I149,C25
O3316,597,7,05-07-2018,I122,C11
O3317,592,2,08-07-2018,I149,C106
O3318,625,4,12-07-2018,I122,C72
O3319,656,1,14-07-2018,I121,C4
O332,490,6,01-11-2018,I125,C168
O3320,632,8,13-07-2018,I121,C97
O3321,646,6,17-07-2018,I149,C38
O3322,658,5,22-07-2018,I121,C31
O3323,638,2,21-07-2018,I121,C101
O3324,642,10,03-08-2018,I121,C15
O3325,667,4,09-08-2018,I149,C51
O3326,669,5,14-08-2018,I122,C144
O3327,614,10,21-08-2018,I122,C109
O3328,701,5,25-08-2018,I122,C56
O3329,698,4,02-09-2018,I122,C87
O333,568,2,06-11-2018,I163,C132
O3330,645,7,05-09-2018,I121,C37
O3331,693,2,08-09-2018,I121,C56
O3332,655,1,11-09-2018,I121,C72
O3333,640,2,13-09-2018,I122,C128
O3334,702,9,18-09-2018,I122,C31
O3335,751,9,16-09-2018,I149,C170
O3336,636,2,24-09-2018,I122,C129
O3337,675,8,26-09-2018,I121,C182
O3338,726,6,04-10-2018,I149,C143
O3339,706,8,11-10-2018,I122,C48
O334,555,1,11-11-2018,I163,C190
O3340,656,9,18-10-2018,I121,C139
O3341,664,7,25-10-2018,I122,C135
O3342,778,9,02-11-2018,I149,C100
O3343,717,7,08-11-2018,I121,C115
O3344,713,3,12-11-2018,I121,C168
O3345,701,7,18-11-2018,I149,C165
O3346,736,3,21-11-2018,I149,C58
O3347,822,5,23-11-2018,I122,C51
O3348,657,2,25-11-2018,I121,C46
O3349,711,6,03-12-2018,I149,C194
O335,548,1,15-11-2018,I163,C133
O3350,739,7,05-12-2018,I149,C59
O3351,734,10,07-12-2018,I122,C36
O3352,695,2,13-12-2018,I149,C83
O3353,834,9,14-12-2018,I149,C17
O3354,670,7,19-12-2018,I121,C78
O3355,827,10,23-12-2018,I122,C174
O3356,801,10,27-12-2018,I149,C126
O3357,738,1,03-01-2019,I122,C132
O3358,773,4,09-01-2019,I121,C85
O3359,811,3,12-01-2019,I121,C156
O336,519,2,19-11-2018,I163,C24
O3360,755,9,14-01-2019,I121,C12
O3361,796,4,17-01-2019,I149,C97
O3362,817,9,22-01-2019,I122,C173
O3363,738,2,01-02-2019,I121,C118
O3364,727,4,08-02-2019,I122,C136
O3365,826,2,15-02-2019,I149,C145
O3366,718,3,18-02-2019,I149,C122
O3367,775,4,24-02-2019,I122,C96
O3368,750,9,28-02-2019,I121,C84
O3369,735,7,04-03-2019,I149,C63
O337,546,5,25-11-2018,I125,C76
O3370,812,1,09-03-2019,I122,C98
O3371,818,8,07-03-2019,I149,C197
O3372,862,3,17-03-2019,I122,C93
O3373,811,7,18-03-2019,I122,C6
O3374,748,5,27-03-2019,I122,C136
O3375,762,7,02-04-2019,I121,C147
O3376,772,3,01-04-2019,I149,C10
O3377,736,6,09-04-2019,I121,C126
O3378,834,9,13-04-2019,I149,C62
O3379,763,7,20-04-2019,I149,C200
O338,570,2,28-11-2018,I163,C145
O3380,834,3,27-04-2019,I121,C183
O3381,868,1,04-05-2019,I122,C191
O3382,903,3,04-05-2019,I122,C65
O3383,838,6,08-05-2019,I122,C180
O3384,876,5,14-05-2019,I149,C105
O3385,811,3,12-05-2019,I121,C93
O3386,842,6,20-05-2019,I149,C197
O3387,863,2,25-05-2019,I121,C14
O3388,880,2,28-05-2019,I149,C72
O3389,881,1,04-06-2019,I149,C80
O339,478,7,03-12-2018,I125,C102
O3390,787,1,09-06-2019,I122,C153
O3391,890,3,11-06-2019,I149,C155
O3392,782,4,17-06-2019,I149,C71
O3393,911,4,23-06-2019,I122,C166
O3394,931,1,27-06-2019,I122,C92
O3395,937,8,04-07-2019,I121,C155
O3396,863,9,09-07-2019,I149,C156
O3397,813,5,12-07-2019,I121,C177
O3398,931,1,15-07-2019,I149,C10
O3399,850,4,19-07-2019,I122,C84
O340,480,8,07-12-2018,I163,C94
O3400,858,9,24-07-2019,I149,C143
O3401,863,7,28-07-2019,I149,C23
O3402,887,8,05-08-2019,I149,C173
O3403,990,7,11-08-2019,I122,C63
O3404,884,9,15-08-2019,I121,C176
O3405,920,6,17-08-2019,I121,C144
O3406,862,9,21-08-2019,I122,C96
O3407,873,1,25-08-2019,I149,C4
O3408,935,4,28-08-2019,I122,C116
O3409,992,7,07-09-2019,I149,C147
O341,574,7,14-12-2018,I163,C164
O3410,873,2,09-09-2019,I122,C85
O3411,954,9,09-09-2019,I122,C182
O3412,880,10,15-09-2019,I149,C171
O3413,859,4,22-09-2019,I122,C191
O3414,921,9,25-09-2019,I149,C116
O3415,965,3,04-10-2019,I149,C169
O3416,898,3,07-10-2019,I122,C1
O3417,1006,3,14-10-2019,I121,C19
O3418,988,7,19-10-2019,I121,C68
O3419,888,1,22-10-2019,I121,C6
O342,600,3,17-12-2018,I163,C41
O3420,851,9,27-10-2019,I122,C50
O3421,959,1,01-11-2019,I149,C32
O3422,985,5,06-11-2019,I121,C98
O3423,932,4,04-11-2019,I121,C47
O3424,1032,6,12-11-2019,I122,C185
O3425,978,1,17-11-2019,I149,C93
O3426,886,2,20-11-2019,I122,C33
O3427,960,2,26-11-2019,I149,C55
O3428,1130,7,23-11-2019,I122,C138
O3429,1037,10,04-12-2019,I121,C65
O343,476,4,21-12-2018,I163,C135
O3430,983,1,06-12-2019,I121,C177
O3431,924,9,08-12-2019,I149,C195
O3432,918,3,11-12-2019,I122,C27
O3433,1073,7,17-12-2019,I149,C72
O3434,948,2,21-12-2019,I149,C6
O3435,1042,8,27-12-2019,I122,C85
O3436,914,2,06-01-2020,I121,C154
O3437,930,2,13-01-2020,I122,C5
O3438,984,8,16-01-2020,I121,C122
O3439,964,8,23-01-2020,I149,C52
O344,547,10,25-12-2018,I163,C64
O3440,973,3,01-02-2020,I149,C32
O3441,983,5,07-02-2020,I121,C98
O3442,1077,8,09-02-2020,I121,C85
O3443,957,6,16-02-2020,I121,C171
O3444,1115,3,21-02-2020,I122,C199
O3445,940,5,25-02-2020,I122,C69
O3446,1050,8,27-02-2020,I149,C19
O3447,1156,7,04-03-2020,I122,C54
O3448,970,7,11-03-2020,I122,C194
O3449,954,3,13-03-2020,I122,C178
O345,501,8,02-01-2019,I125,C19
O3450,1141,2,18-03-2020,I122,C91
O3451,1049,1,23-03-2020,I122,C33
O3452,997,3,27-03-2020,I121,C27
O3453,317,4,01-01-2017,I103,C44
O3454,320,2,06-01-2017,I158,C54
O3455,325,8,13-01-2017,I158,C104
O3456,326,5,16-01-2017,I103,C2
O3457,333,3,25-01-2017,I2,C88
O3458,344,7,04-02-2017,I103,C95
O3459,341,5,06-02-2017,I103,C72
O346,516,3,04-01-2019,I163,C184
O3460,338,6,10-02-2017,I103,C29
O3461,352,4,17-02-2017,I158,C166
O3462,340,2,20-02-2017,I2,C117
O3463,353,3,24-02-2017,I103,C47
O3464,362,1,03-03-2017,I2,C169
O3465,370,8,05-03-2017,I2,C129
O3466,359,5,08-03-2017,I2,C135
O3467,365,7,12-03-2017,I158,C165
O3468,380,4,19-03-2017,I103,C159
O3469,384,3,23-03-2017,I2,C49
O347,563,2,07-01-2019,I163,C147
O3470,388,4,26-03-2017,I2,C76
O3471,384,10,28-03-2017,I2,C15
O3472,392,1,03-04-2017,I103,C113
O3473,378,6,07-04-2017,I103,C47
O3474,381,4,10-04-2017,I158,C179
O3475,392,2,14-04-2017,I2,C143
O3476,394,7,18-04-2017,I158,C25
O3477,389,7,22-04-2017,I158,C6
O3478,405,9,01-05-2017,I103,C60
O3479,404,6,07-05-2017,I158,C157
O348,606,4,13-01-2019,I163,C164
O3480,399,6,09-05-2017,I103,C59
O3481,423,10,12-05-2017,I103,C78
O3482,408,8,19-05-2017,I158,C63
O3483,416,9,26-05-2017,I2,C131
O3484,430,9,04-06-2017,I103,C8
O3485,440,5,06-06-2017,I2,C88
O3486,445,2,08-06-2017,I158,C180
O3487,383,3,07-06-2017,I2,C149
O3488,425,4,14-06-2017,I2,C183
O3489,450,8,21-06-2017,I158,C171
O349,533,1,17-01-2019,I125,C63
O3490,460,6,28-06-2017,I158,C121
O3491,446,7,05-07-2017,I2,C33
O3492,460,3,09-07-2017,I103,C26
O3493,454,7,14-07-2017,I103,C98
O3494,479,2,17-07-2017,I2,C167
O3495,400,6,20-07-2017,I158,C64
O3496,453,7,24-07-2017,I158,C42
O3497,472,10,02-08-2017,I103,C135
O3498,428,4,02-08-2017,I2,C82
O3499,489,6,07-08-2017,I158,C103
O350,513,1,19-01-2019,I125,C121
O3500,468,9,09-08-2017,I103,C121
O3501,477,6,11-08-2017,I158,C116
O3502,503,4,15-08-2017,I103,C99
O3503,497,8,19-08-2017,I2,C158
O3504,481,4,23-08-2017,I2,C131
O3505,496,4,01-09-2017,I2,C126
O3506,474,4,03-09-2017,I2,C94
O3507,502,8,10-09-2017,I158,C61
O3508,496,6,13-09-2017,I158,C27
O3509,501,9,19-09-2017,I158,C90
O351,569,8,21-01-2019,I163,C8
O3510,531,10,21-09-2017,I158,C67
O3511,520,6,25-09-2017,I103,C170
O3512,531,5,01-10-2017,I158,C63
O3513,496,5,07-10-2017,I103,C92
O3514,511,4,13-10-2017,I103,C141
O3515,543,7,16-10-2017,I158,C131
O3516,524,2,20-10-2017,I103,C57
O3517,526,10,22-10-2017,I158,C110
O3518,514,3,25-10-2017,I103,C188
O3519,523,7,27-10-2017,I2,C6
O352,620,10,27-01-2019,I163,C98
O3520,547,6,03-11-2017,I2,C46
O3521,530,4,09-11-2017,I158,C11
O3522,543,9,14-11-2017,I158,C108
O3523,550,6,19-11-2017,I158,C83
O3524,549,4,22-11-2017,I158,C59
O3525,538,10,24-11-2017,I158,C173
O3526,556,9,03-12-2017,I103,C7
O3527,571,2,05-12-2017,I158,C17
O3528,574,2,07-12-2017,I158,C26
O3529,556,10,13-12-2017,I103,C141
O353,581,3,03-02-2019,I125,C23
O3530,583,3,19-12-2017,I158,C197
O3531,445,8,21-12-2017,I103,C125
O3532,599,8,23-12-2017,I158,C139
O3533,555,9,28-12-2017,I2,C100
O3534,483,10,02-01-2018,I2,C33
O3535,580,10,08-01-2018,I103,C23
O3536,600,1,10-01-2018,I103,C116
O3537,559,6,17-01-2018,I2,C72
O3538,605,2,20-01-2018,I103,C174
O3539,574,7,23-01-2018,I103,C94
O354,574,4,06-02-2019,I163,C93
O3540,610,5,27-01-2018,I158,C89
O3541,597,2,03-02-2018,I2,C160
O3542,612,2,10-02-2018,I103,C57
O3543,582,5,12-02-2018,I103,C147
O3544,468,3,13-02-2018,I103,C25
O3545,606,5,17-02-2018,I158,C47
O3546,639,5,20-02-2018,I103,C91
O3547,623,2,22-02-2018,I103,C14
O3548,548,10,21-02-2018,I103,C133
O3549,626,9,02-03-2018,I2,C183
O355,575,1,09-02-2019,I163,C6
O3550,637,1,06-03-2018,I158,C169
O3551,605,8,10-03-2018,I2,C132
O3552,651,8,17-03-2018,I158,C189
O3553,662,1,20-03-2018,I2,C102
O3554,614,2,27-03-2018,I158,C53
O3555,677,8,05-04-2018,I103,C69
O3556,542,8,06-04-2018,I103,C39
O3557,658,10,14-04-2018,I158,C7
O3558,694,1,21-04-2018,I103,C145
O3559,682,1,28-04-2018,I158,C187
O356,532,4,16-02-2019,I125,C133
O3560,716,3,05-05-2018,I158,C45
O3561,696,6,09-05-2018,I103,C72
O3562,706,3,14-05-2018,I103,C108
O3563,674,10,19-05-2018,I158,C40
O3564,655,5,25-05-2018,I2,C67
O3565,644,6,01-06-2018,I2,C9
O3566,695,4,05-06-2018,I158,C172
O3567,710,8,07-06-2018,I103,C193
O3568,676,8,13-06-2018,I158,C103
O3569,749,2,19-06-2018,I2,C25
O357,540,2,18-02-2019,I125,C59
O3570,660,2,26-06-2018,I103,C184
O3571,739,1,05-07-2018,I103,C138
O3572,688,8,08-07-2018,I103,C72
O3573,727,4,13-07-2018,I158,C138
O3574,621,4,11-07-2018,I2,C134
O3575,774,4,20-07-2018,I2,C115
O3576,768,4,27-07-2018,I103,C111
O3577,760,5,04-08-2018,I158,C186
O3578,732,2,06-08-2018,I2,C195
O3579,582,7,06-08-2018,I158,C34
O358,575,3,25-02-2019,I125,C115
O3580,775,7,13-08-2018,I2,C92
O3581,717,4,15-08-2018,I158,C84
O3582,778,2,19-08-2018,I158,C64
O3583,769,6,22-08-2018,I103,C51
O3584,794,7,27-08-2018,I158,C48
O3585,762,10,06-09-2018,I2,C170
O3586,730,9,13-09-2018,I2,C146
O3587,777,10,17-09-2018,I103,C84
O3588,803,9,23-09-2018,I2,C115
O3589,747,5,28-09-2018,I103,C123
O359,524,5,28-02-2019,I125,C81
O3590,744,2,04-10-2018,I2,C35
O3591,794,9,10-10-2018,I103,C82
O3592,835,4,16-10-2018,I2,C117
O3593,845,2,19-10-2018,I158,C169
O3594,552,7,18-10-2018,I158,C186
O3595,744,5,23-10-2018,I2,C166
O3596,746,8,25-10-2018,I158,C189
O3597,756,3,03-11-2018,I2,C157
O3598,834,5,06-11-2018,I158,C125
O3599,778,8,08-11-2018,I2,C68
O360,605,4,07-03-2019,I163,C72
O3600,769,2,13-11-2018,I158,C179
O3601,806,1,18-11-2018,I158,C194
O3602,814,7,21-11-2018,I2,C54
O3603,835,4,25-11-2018,I158,C76
O3604,869,4,28-11-2018,I2,C105
O3605,862,10,03-12-2018,I2,C181
O3606,823,1,08-12-2018,I2,C9
O3607,807,5,15-12-2018,I2,C168
O3608,796,3,19-12-2018,I158,C135
O3609,892,3,21-12-2018,I158,C4
O361,599,3,11-03-2019,I163,C82
O3610,862,1,24-12-2018,I158,C84
O3611,822,6,03-01-2019,I103,C180
O3612,904,1,10-01-2019,I158,C11
O3613,912,2,15-01-2019,I103,C130
O3614,855,4,22-01-2019,I103,C72
O3615,915,2,24-01-2019,I158,C8
O3616,861,1,26-01-2019,I103,C59
O3617,814,8,04-02-2019,I103,C153
O3618,859,10,11-02-2019,I2,C48
O3619,929,6,18-02-2019,I158,C133
O362,559,2,16-03-2019,I125,C51
O3620,910,7,23-02-2019,I158,C151
O3621,921,3,28-02-2019,I158,C111
O3622,683,9,26-02-2019,I2,C101
O3623,827,3,06-03-2019,I2,C114
O3624,888,3,13-03-2019,I2,C79
O3625,868,9,20-03-2019,I158,C131
O3626,646,6,20-03-2019,I103,C146
O3627,888,5,26-03-2019,I103,C129
O3628,899,7,02-04-2019,I2,C65
O3629,951,6,08-04-2019,I158,C93
O363,600,5,18-03-2019,I163,C110
O3630,969,7,10-04-2019,I103,C171
O3631,901,9,15-04-2019,I2,C101
O3632,932,1,19-04-2019,I2,C196
O3633,877,10,26-04-2019,I158,C108
O3634,868,7,03-05-2019,I103,C177
O3635,1007,5,10-05-2019,I103,C105
O3636,905,1,17-05-2019,I2,C13
O3637,1026,8,24-05-2019,I158,C144
O3638,983,6,02-06-2019,I103,C105
O3639,888,7,07-06-2019,I2,C35
O364,450,2,18-03-2019,I125,C174
O3640,1009,7,11-06-2019,I2,C90
O3641,933,1,13-06-2019,I2,C35
O3642,1012,1,20-06-2019,I158,C143
O3643,971,6,22-06-2019,I2,C144
O3644,925,5,25-06-2019,I2,C68
O3645,1004,10,02-07-2019,I2,C14
O3646,1021,2,06-07-2019,I2,C109
O3647,902,2,09-07-2019,I2,C174
O3648,932,1,13-07-2019,I2,C113
O3649,915,7,16-07-2019,I158,C80
O365,606,5,27-03-2019,I125,C48
O3650,1037,10,23-07-2019,I158,C128
O3651,1065,5,01-08-2019,I2,C41
O3652,979,7,07-08-2019,I2,C31
O3653,1079,4,09-08-2019,I2,C56
O3654,939,6,14-08-2019,I158,C114
O3655,992,5,21-08-2019,I158,C90
O3656,1075,7,24-08-2019,I103,C192
O3657,1063,6,02-09-2019,I2,C86
O3658,1103,5,09-09-2019,I158,C180
O3659,1110,6,16-09-2019,I103,C188
O366,402,6,03-04-2019,I163,C57
O3660,989,4,20-09-2019,I158,C142
O3661,988,9,25-09-2019,I158,C93
O3662,1038,10,04-10-2019,I103,C144
O3663,972,4,08-10-2019,I103,C11
O3664,1013,9,12-10-2019,I158,C156
O3665,781,4,13-10-2019,I2,C123
O3666,1078,2,21-10-2019,I158,C63
O3667,997,4,28-10-2019,I2,C33
O3668,1024,9,06-11-2019,I2,C39
O3669,1075,8,12-11-2019,I103,C184
O367,588,6,08-04-2019,I163,C102
O3670,1151,9,17-11-2019,I2,C32
O3671,1123,5,23-11-2019,I103,C174
O3672,1034,4,27-11-2019,I2,C44
O3673,1029,7,01-12-2019,I158,C83
O3674,1158,2,04-12-2019,I158,C63
O3675,1190,8,09-12-2019,I158,C84
O3676,1164,1,12-12-2019,I103,C134
O3677,1184,6,15-12-2019,I158,C93
O3678,1181,1,17-12-2019,I2,C36
O3679,1035,10,22-12-2019,I158,C14
O368,651,7,15-04-2019,I163,C77
O3680,1098,10,25-12-2019,I2,C2
O3681,1133,5,28-12-2019,I158,C73
O3682,1138,9,06-01-2020,I103,C186
O3683,1179,3,13-01-2020,I2,C72
O3684,1133,4,18-01-2020,I103,C171
O3685,1036,2,23-01-2020,I103,C158
O3686,1087,10,25-01-2020,I103,C24
O3687,1166,9,28-01-2020,I158,C76
O3688,821,5,03-02-2020,I158,C141
O3689,1089,4,08-02-2020,I158,C106
O369,679,9,17-04-2019,I125,C29
O3690,1165,4,12-02-2020,I2,C186
O3691,1179,5,16-02-2020,I2,C119
O3692,1156,7,18-02-2020,I103,C39
O3693,1125,7,25-02-2020,I103,C39
O3694,1095,10,27-02-2020,I103,C96
O3695,1166,4,03-03-2020,I2,C79
O3696,1083,2,05-03-2020,I103,C123
O3697,1229,6,09-03-2020,I158,C65
O3698,1191,2,13-03-2020,I158,C147
O3699,1167,6,19-03-2020,I103,C89
O370,613,9,20-04-2019,I163,C189
O3700,1068,9,22-03-2020,I2,C77
O3701,1093,3,25-03-2020,I2,C126
O3702,266,7,01-01-2017,I74,C120
O3703,268,7,04-01-2017,I182,C81
O3704,272,10,09-01-2017,I74,C117
O3705,278,2,14-01-2017,I182,C13
